Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
712,A2274,60,24,?,84,06122,L2,2017,2,2017,100,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
713,A2214,48,6,?,54,06122,L2,2017,2,2017,85,AVPS06002D,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
714,A1781,60,24,?,84,06122,L2,2017,2,2017,100,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
715,A4485,48,12,?,60,06122,L2,2017,2,2017,87,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
716,A4215,60,36,?,96,06122,L2,2017,2,2017,100,NAPS03901T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
717,A1642,60,18,?,78,06122,L2,2017,2,2017,100,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
718,A3861,?,?,?,?,06122,L2,2017,1,2017,100,SAPS09000C,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,
719,A4757,60,18,?,78,06122,L2,2017,2,2017,75,NAPS01301N,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
720,A1703,60,30,?,90,06122,L2,2017,2,2017,100,NAPS03901T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
721,A4673,60,12,?,72,06122,L2,2017,2,2017,95,BNPS008017,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
722,A4904,39,?,?,39,06122,L2,2017,2,2017,96,SAPS170004,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
723,A2499,60,24,?,84,06122,L2,2017,2,2017,86,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
724,A839,60,24,?,84,06122,L2,2017,2,2017,96,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
725,A1603,60,36,?,96,06122,L2,2017,2,2017,98,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
726,A1848,60,30,?,90,06122,L2,2017,2,2017,100,SATD03701C,Ragioneria,?,?,0,0,Attivo,Immatricolazione,0
727,A4149,60,42,?,102,06122,L2,2017,2,2017,100,SAPC040008,Classica,?,?,0,0,Attivo,Immatricolazione,0
728,A3815,60,18,?,78,06122,L2,2017,2,2017,85,BNPS008017,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
729,A3828,39,?,?,39,06122,L2,2017,2,2017,86,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
730,A3320,60,18,?,78,06122,L2,2017,2,2017,100,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
731,A219,48,?,?,48,06122,L2,2017,2,2017,80,SAPC05000V,Classica,?,?,0,0,Attivo,Immatricolazione,0
732,A2289,48,12,?,60,06122,L2,2017,2,2017,98,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
733,A93,60,12,?,72,06122,L2,2017,2,2017,80,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
734,A3955,48,6,?,54,06122,L2,2017,2,2016,82,NAPS01301N,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
735,A4214,6,?,?,6,06122,L2,2017,1,2014,84,SAPS04000B,Scientifica,?,?,0,0,Cessato,Rinuncia,0
736,A3503,48,6,?,54,06122,L2,2017,2,2017,85,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
737,A4484,60,42,?,102,06122,L2,2017,2,2017,100,SAPC05000V,Classica,?,?,0,0,Attivo,Immatricolazione,0
738,A4386,48,?,?,48,06122,L2,2017,2,2017,92,SAPSX00078,Scientifica,?,?,0,0,Cessato,Rinuncia,0
739,A503,6,?,?,6,06122,L2,2017,2,2017,88,SAPS11000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
740,A399,48,?,?,48,06122,L2,2017,2,2017,95,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
741,A4913,60,18,?,78,06122,L2,2017,2,2017,97,SAPS03000R,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
742,A3138,?,?,?,?,06122,L2,2017,1,2017,100,NAPSX00166,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
743,A4108,60,24,?,84,06122,L2,2017,2,2017,100,SAPM020007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
744,A1235,60,24,?,84,06122,L2,2017,2,2017,100,AVPC05000N,Classica,?,?,0,0,Attivo,Immatricolazione,0
745,A1380,60,42,?,102,06122,L2,2017,2,2017,88,AVPC05000N,Classica,?,?,0,0,Attivo,Immatricolazione,0
746,A1628,6,?,?,6,06122,L2,2017,1,2017,96,SAPS08000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
747,A55,54,18,?,72,06122,L2,2017,2,2017,70,NAPS12000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
748,A106,60,36,?,96,06122,L2,2017,2,2017,95,SAPSX00078,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
749,A4621,42,6,?,48,06122,L2,2017,2,2016,77,AVPS06000B,Scientifica,?,?,0,0,Attivo,PASSAGGIO,0
750,A3145,?,?,?,?,06122,L2,2015,3,2002,88,SAPS020006,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,
751,A2318,60,30,?,90,06122,L2,2017,2,2017,83,SAPS10000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
752,A4468,60,24,?,84,06122,L2,2017,2,2017,83,NAPS01301N,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
753,A2015,39,6,?,45,06122,L2,2017,2,2016,100,NAPC030007,Classica,?,?,0,0,Attivo,Immatricolazione,0
754,A798,60,18,?,78,06122,L2,2017,2,2017,88,AVPC02000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
755,A3598,54,18,?,72,06122,L2,2017,2,2017,96,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
756,A3902,48,6,?,54,06122,L2,2017,2,2017,68,SAPS15000V,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
757,A427,?,?,?,?,06122,L2,2017,2,2017,72,SATD070003,Turistico,?,?,0,0,Cessato,Rinuncia,0
758,A1205,33,12,?,45,06122,L2,2017,2,2017,86,AVTF011019,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
759,A1375,54,18,?,72,06122,L2,2017,2,2017,100,AVPM040007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
760,A1530,48,6,?,54,06122,L2,2017,2,2017,93,SAPS170004,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
761,A3637,?,?,?,?,06122,L2,2017,2,2017,72,SAIS00100B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
762,A3380,60,42,?,102,06122,L2,2017,2,2017,100,SAPC10000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
763,A3942,20,?,?,20,06122,L2,2017,2,2016,88,SAPS09000C,Scientifica,?,?,0,0,Attivo,PASSAGGIO,0
764,A1402,24,9,?,33,06122,L2,2017,2,2017,73,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
765,A3391,39,?,?,39,06122,L2,2016,3,2016,100,SAPC10000P,Scientifica,?,?,0,0,Attivo,PASSAGGIO,0
766,A1644,21,?,?,21,06122,L2,2018,1,2018,100,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
767,A3253,48,?,?,48,06122,L2,2018,1,2018,100,SAPC03000N,Classica,?,?,0,0,Attivo,Immatricolazione,0
768,A3429,36,?,?,36,06122,L2,2018,1,2018,83,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
769,A3873,48,?,?,48,06122,L2,2018,1,2018,100,SAPS02401E,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
770,A2205,12,?,?,12,06122,L2,2018,1,2018,82,PZPC040004,Classica,?,?,0,0,Attivo,Immatricolazione,0
771,A842,27,?,?,27,06122,L2,2018,1,2018,100,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
772,A1979,12,?,?,12,06122,L2,2018,1,2018,71,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
773,A1328,24,?,?,24,06122,L2,2018,1,2018,82,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
774,A3043,48,?,?,48,06122,L2,2018,1,2018,100,SAPS11000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
775,A709,48,?,?,48,06122,L2,2018,1,2018,100,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
776,A441,18,?,?,18,06122,L2,2018,1,2018,70,LETF030002,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
777,A3890,33,?,?,33,06122,L2,2018,1,2018,85,SAPS03000R,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
778,A1925,48,?,?,48,06122,L2,2018,1,2018,100,PZPS12001X,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
779,A1031,39,?,?,39,06122,L2,2018,1,2018,100,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
780,A416,48,?,?,48,06122,L2,2018,1,2018,100,AVPM040007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
781,A1965,42,?,?,42,06122,L2,2018,1,2018,100,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
782,A1540,48,?,?,48,06122,L2,2018,1,2018,100,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
783,A4165,33,?,?,33,06122,L2,2018,1,2018,80,AVPS02701R,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
784,A1886,24,?,?,24,06122,L2,2018,1,2018,78,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
785,A96,39,?,?,39,06122,L2,2018,1,2018,82,MTPS004018,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
786,A878,24,?,?,24,06122,L2,2018,1,2018,84,BNTF01401L,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
787,A2008,42,?,?,42,06122,L2,2018,1,2018,100,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
788,A2836,42,?,?,42,06122,L2,2018,1,2018,100,SAPC10000P,Classica,?,?,0,0,Attivo,Immatricolazione,0
789,A674,42,?,?,42,06122,L2,2018,1,2018,98,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
790,A4871,42,?,?,42,06122,L2,2018,1,2018,80,SAPS11000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
791,A3067,39,?,?,39,06122,L2,2018,1,2018,94,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
792,A3042,18,?,?,18,06122,L2,2018,1,2018,73,SAPS10000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
793,A3361,42,?,?,42,06122,L2,2018,1,2018,100,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
794,A1016,27,?,?,27,06122,L2,2018,1,2017,77,SAPS05701T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
795,A1193,36,?,?,36,06122,L2,2018,1,2018,100,SAPS01000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
796,A4765,27,?,?,27,06122,L2,2018,1,2018,90,SAPC040008,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
797,A2691,39,?,?,39,06122,L2,2018,1,2018,87,SAPS11000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
798,A3739,39,?,?,39,06122,L2,2018,1,2018,98,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
799,A1635,42,?,?,42,06122,L2,2018,1,2018,98,NAPS01301N,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
800,A351,48,?,?,48,06122,L2,2018,1,2018,86,PZPS040007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
801,A1708,?,?,?,?,06122,L2,2018,1,2018,97,SAPS08000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
802,A4200,33,?,?,33,06122,L2,2018,1,2018,95,AVPC02000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
803,A3849,?,?,?,?,06122,L2,2018,1,2018,100,PZIS031003,Geometra,?,?,0,0,Cessato,Rinuncia,0
804,A3025,48,?,?,48,06122,L2,2018,1,2018,92,AVPM040007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
805,A1873,27,?,?,27,06122,L2,2018,1,2018,94,NATF190001,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
806,A2656,27,?,?,27,06122,L2,2018,1,2018,100,NAPS03901T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
807,A4257,?,?,?,?,06122,L2,2018,1,2018,79,SAPSX00078,Scientifica,?,?,0,0,Cessato,Rinuncia,0
808,A2682,?,?,?,?,06122,L2,2018,1,2018,100,SAPC12000X,Classica,?,?,0,0,Attivo,Immatricolazione,0
809,A3472,?,?,?,?,06122,L2,2018,1,2018,86,SAPS020006,Liceo-Europeo,?,?,0,0,Cessato,Errata-Immatricolazione,0
810,A1378,33,?,?,33,06122,L2,2018,1,2018,87,AVPC02000T,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
811,A3011,?,?,?,?,06122,L2,2018,1,2018,91,BNPS011024,Scientifica,?,?,0,0,Cessato,Rinuncia,0
812,A2949,27,?,?,27,06122,L2,2018,1,2018,86,BNPS011024,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
813,A1866,48,?,?,48,06122,L2,2018,1,2018,100,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
814,A2943,42,?,?,42,06122,L2,2018,1,2018,64,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
815,A3760,33,?,?,33,06122,L2,2018,1,2018,96,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
816,A4581,42,?,?,42,06122,L2,2018,1,2018,94,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
817,A2897,33,?,?,33,06122,L2,2018,1,2018,97,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
818,A3204,33,?,?,33,06122,L2,2018,1,2018,94,PZIS022008,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
819,A1885,?,?,?,?,06122,L2,2018,1,2018,84,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
820,A754,33,?,?,33,06122,L2,2018,1,2018,95,BNPS010006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
821,A1501,24,?,?,24,06122,L2,2018,1,2018,91,NARI11401G,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
822,A424,24,?,?,24,06122,L2,2018,1,2018,88,SAPM050003,Socio-Psico-Pedagogico,?,?,0,0,Attivo,Immatricolazione,0
823,A4208,42,?,?,42,06122,L2,2018,1,2018,85,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
824,A970,18,?,?,18,06122,L2,2018,1,2018,81,SAIS044009,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
825,A4031,42,?,?,42,06122,L2,2018,1,2018,100,SAPSX00078,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
826,A1170,42,?,?,42,06122,L2,2018,1,2018,100,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
827,A465,66,?,?,66,06122,L2,2017,2,2014,,?,0,0,Attivo,Immatricolazione_da_ateneo_straniero,0
828,A1597,36,?,?,36,06122,L2,2018,1,2018,87,AVTF013011,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
829,A287,42,?,?,42,06122,L2,2018,1,2018,96,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
830,A1932,27,?,?,27,06122,L2,2018,1,2018,90,NAPS03901T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
831,A3234,48,?,?,48,06122,L2,2018,1,2018,75,NAPS110002,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
832,A536,18,?,?,18,06122,L2,2018,1,2018,100,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
833,A550,27,?,?,27,06122,L2,2018,1,2018,97,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
834,A1064,39,?,?,39,06122,L2,2018,1,2018,88,NAPS24000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
835,A2923,48,?,?,48,06122,L2,2018,1,2018,90,NAPS24000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
836,A2468,42,?,?,42,06122,L2,2018,1,2018,100,CEPS010007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
837,A3063,33,?,?,33,06122,L2,2018,1,2017,100,SAPS070007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
838,A4293,18,?,?,18,06122,L2,2018,1,2018,73,LETF030002,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
839,A1607,27,?,?,27,06122,L2,2018,1,2018,100,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
840,A1039,39,?,?,39,06122,L2,2018,1,2018,82,NAPS180008,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
841,A1113,33,?,?,33,06122,L2,2018,1,2018,100,CEPS010018,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
842,A2961,42,?,?,42,06122,L2,2018,1,2018,100,AVPM06000C,Classica,?,?,0,0,Attivo,Immatricolazione,0
843,A2631,42,?,?,42,06122,L2,2018,1,2018,87,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
844,A330,21,?,?,21,06122,L2,2018,1,2018,78,SAPS120003,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
845,A177,?,?,?,?,06122,L2,2018,1,2018,73,SAPS06000L,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
846,A3576,42,?,?,42,06122,L2,2018,1,2018,100,SAPS170004,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
847,A3504,48,?,?,48,06122,L2,2018,1,2018,94,NAPS24000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
848,A76,42,?,?,42,06122,L2,2018,1,2018,80,AVPS02701R,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
849,A1532,?,?,?,?,06122,L2,2018,1,2013,70,AVTD03000B,Ragioneria,?,?,0,0,Attivo,Immatricolazione,0
850,A972,24,?,?,24,06122,L2,2018,1,2018,78,SAPS03000R,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
851,A2403,21,?,?,21,06122,L2,2018,1,2017,99,AVPS018023,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
852,A2711,48,?,?,48,06122,L2,2018,1,2018,99,SAPS170004,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
853,A561,48,?,?,48,06122,L2,2018,1,2018,90,SAIS02600Q,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
854,A1267,36,?,?,36,06122,L2,2018,1,2017,99,SAPC05000V,Classica,?,?,0,0,Attivo,PASSAGGIO,0
855,A4228,30,?,?,30,06122,L2,2018,1,2018,95,AVPM06000C,Classica,?,?,0,0,Attivo,Immatricolazione,0
856,A4464,42,?,?,42,06122,L2,2018,1,2018,100,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
857,A2239,42,?,?,42,06122,L2,2018,1,2018,100,NAPC030007,Classica,?,?,0,0,Attivo,Immatricolazione,0
858,A3577,33,?,?,33,06122,L2,2018,1,2018,100,SAPC06000D,Classica,?,?,0,0,Attivo,Immatricolazione,0
859,A3932,42,?,?,42,06122,L2,2018,1,2018,100,AVPC01401G,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
860,A4193,21,?,?,21,06122,L2,2018,1,2018,100,AVPM040007,Linguistico,?,?,0,0,Attivo,Immatricolazione,0
861,A3213,?,?,?,?,06122,L2,2018,1,2018,100,SAPS08000T,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
862,A4238,30,?,?,30,06122,L2,2018,1,2015,100,NAIS03600X,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
863,A3541,18,?,?,18,06122,L2,2018,1,2018,87,AVPS06002D,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
864,A1952,?,?,?,?,06122,L2,2018,1,2011,63,SAPS020006,Scientifica,?,?,0,0,Attivo,PASSAGGIO,0
865,A418,30,?,?,30,06122,L2,2018,1,2018,83,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
866,A2505,36,?,?,36,06122,L2,2018,1,2018,100,NAPS540009,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
867,A2211,42,?,?,42,06122,L2,2018,1,2018,87,AVPM040007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
868,A1862,6,?,?,6,06122,L2,2018,1,2015,70,NAPS405005,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
869,A4578,?,?,?,?,06122,L2,2018,1,2018,88,SAPS04000B,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
870,A1881,18,?,?,18,06122,L2,2018,1,2018,79,AVPS12000T,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
871,A800,?,?,?,?,06122,L2,2018,1,2018,85,NATD030006,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
872,A2737,27,?,?,27,06122,L2,2018,1,2018,86,SAPS170004,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
873,A4976,33,?,?,33,06122,L2,2018,1,2018,100,SAPS120003,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
874,A558,39,?,?,39,06122,L2,2018,1,2018,97,NAPS01301N,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
875,A2362,24,?,?,24,06122,L2,2017,2,2017,89,SAPS06000L,Scientifica,?,?,0,0,Attivo,PASSAGGIO,0
876,A2875,9,6,18,33,06123,L2,2016,3,2009,74,SAPS020006,Scientifica,?,?,0,0,Attivo,PASSAGGIO,0
877,A1915,27,9,24,60,06123,L2,2012,3,2010,84,SATF06000P,Tecnico,2015,98,0,0,Cessato,Laureato,1
878,A4447,?,?,?,0,06123,L2,2011,1,2011,70,SAPS170004,Scientifica,?,?,0,0,Cessato,Rinuncia,0
879,A2386,36,45,36,117,06123,L2,2011,3,2010,85,SAPS027012,Scientifica,2015,97,1,0,Cessato,Laureato,2
880,A497,42,27,54,123,06123,L2,2011,3,2011,90,SAPS03000R,Scientifica,2015,106,0,0,Cessato,Laureato,2
881,A1216,54,63,63,180,06123,L2,2011,3,2011,100,NAPS12000L,Scientifica,2013,111,0,0,Cessato,Laureato,0
882,A3232,6,?,?,6,06123,L2,2011,3,2011,81,AVTF013011,Tecnico,?,?,0,0,Cessato,Rinuncia,2
883,A1664,54,51,72,177,06123,L2,2011,3,2011,88,SAPM050003,Scientifica,2014,100,0,0,Cessato,Laureato,1
884,A1721,15,?,?,15,06123,L2,2011,1,2011,97,NATD09000T,Scientifica,?,?,0,0,Cessato,Conseguimento_titolo_presso_altro_ateneo,0
885,A4401,6,?,?,6,06123,L2,2011,3,2011,63,NAPS12000L,Classica,?,?,0,0,Cessato,Decadenza,1
886,A1278,48,39,54,141,06123,L2,2011,3,2011,91,SAPS06000L,Scientifica,2014,106,0,0,Cessato,Laureato,1
887,A147,?,?,?,?,06123,L2,2011,3,1988,41,NAPS00601E,Tecnico,?,?,0,0,Cessato,Decadenza,0
888,A1449,21,33,36,90,06123,L2,2011,3,2011,86,SAPC03000N,Classica,2016,94,0,0,Cessato,Laureato,3
889,A1305,48,57,75,180,06123,L2,2011,3,2011,100,NAPS12001N,Scientifica,2013,111,0,0,Cessato,Laureato,0
890,A912,?,9,30,39,06123,L2,2011,3,2011,77,AVPS03000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,5
891,A2633,48,33,84,165,06123,L2,2011,3,2011,90,AVPC02000T,Scientifica,2014,94,0,0,Cessato,Laureato,1
892,A4306,36,39,36,111,06123,L2,2011,3,2011,91,SAPS09000C,Scientifica,2016,95,0,0,Cessato,Laureato,3
893,A4153,6,?,?,6,06123,L2,2011,1,2011,86,SAPS03000R,Scientifica,?,?,0,0,Cessato,Rinuncia,0
894,A4280,?,?,?,0,06123,L2,2011,1,2011,70,AVPS06002D,Scientifica,?,?,0,0,Cessato,Rinuncia,0
895,A2087,36,12,39,87,06123,L2,2011,3,2011,88,SAPS020006,Scientifica,2017,97,0,0,Cessato,Laureato,4
896,A349,?,?,?,0,06123,L2,2011,1,2011,80,SAPS10000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
897,A2616,54,51,75,180,06123,L2,2011,3,2011,100,SAPS10000T,Scientifica,2013,109,0,0,Cessato,Laureato,0
898,A1037,42,33,66,141,06123,L2,2011,3,2011,90,AVPS03000G,Scientifica,2014,99,0,0,Cessato,Laureato,1
899,A3118,6,9,27,42,06123,L2,2011,3,2011,78,NATD09000T,Scientifica,?,?,0,0,Sospeso,Trasferimento-Uscita,4
900,A1409,21,18,?,39,06123,L2,2011,3,2011,87,SAPS02401E,Scientifica,?,?,0,0,Cessato,Decadenza,0
901,A2996,33,21,33,87,06123,L2,2011,3,2011,95,AVPM040007,Scientifica,?,?,0,0,Attivo,Immatricolazione,5
902,A670,42,27,36,105,06123,L2,2011,3,2011,97,AVPS06000B,Scientifica,2016,100,0,0,Cessato,Laureato,3
903,A2465,48,33,42,123,06123,L2,2011,3,2011,88,AVPS06002D,Scientifica,2015,98,0,0,Cessato,Laureato,2
904,A3608,54,45,81,180,06123,L2,2011,3,2011,100,SAPS09000C,Scientifica,2013,107,0,0,Cessato,Laureato,0
905,A1928,42,30,54,126,06123,L2,2011,3,2011,98,NAPS110002,Scientifica,2015,111,0,0,Cessato,Laureato,2
906,A2244,21,33,27,81,06123,L2,2011,3,2011,100,NATD09000T,Scientifica,2016,88,0,0,Cessato,Laureato,3
907,A3587,?,?,?,0,06123,L2,2011,1,2011,60,NATD37500A,TECNICO_COMMERCIALE(GENERICO),?,?,0,0,Cessato,Rinuncia,0
908,A2920,30,27,12,69,06123,L2,2011,3,2011,85,SAPS03601R,Scientifica,?,?,0,0,Attivo,Immatricolazione,5
909,A2016,27,21,6,54,06123,L2,2011,3,2011,65,SAPSX00078,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
910,A1736,9,?,?,9,06123,L2,2011,1,2011,100,SAPS04000B,Scientifica,?,?,0,0,Cessato,Rinuncia,0
911,A2201,27,15,24,66,06123,L2,2011,3,2011,93,SAPS09000C,Scientifica,?,?,1,0,Attivo,Immatricolazione,5
912,A2538,21,?,?,21,06123,L2,2011,3,2011,80,SAPS09000C,Scientifica,?,?,0,0,Cessato,Decadenza,3
913,A2728,6,12,9,27,06123,L2,2011,3,2011,65,AVPS12000T,Scientifica,?,?,0,0,Cessato,Rinuncia,2
914,A3645,30,45,54,129,06123,L2,2011,3,2011,100,SAPC06000D,Classica,2015,108,0,0,Cessato,Laureato,2
915,A4559,?,?,?,0,06123,L2,2011,1,2011,72,AVPS06002D,Scientifica,?,?,0,0,Cessato,Rinuncia,0
916,A541,54,24,51,129,06123,L2,2011,3,2011,77,AVTF01050T,Tecnico,2014,93,0,0,Cessato,Laureato,1
917,A2651,36,18,39,93,06123,L2,2011,3,2011,98,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,5
918,A849,?,?,?,0,06123,L2,2011,1,2011,73,NAPM130008,Scientifica,?,?,0,0,Cessato,Decadenza,0
919,A4642,?,?,?,?,06123,L2,2011,1,2011,88,SARM00601N,Nautico,?,?,0,0,Cessato,Rinuncia,0
