'Matr','CF','1','2','3','tot','CDS','Tipo_CDS','Coorte','Anni_Carriera','ANNO_DIPLOMA','VOTO_DIPLOMA','CODICE_MECCANOGRAFICO','TIPO_MATURITA','ANNO_ACCADEMICO_LAUREA','VOTO_LAUREA','Erasmus','TESI_ESTERO','STATO_STUDENTE','MOTIVO_STATO_STUDENTE','FC','CLASSE'
1311,4956,30,6,18,54,612,3,2013,3,2011,70,254,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1312,4830,21,9,24,54,612,3,2013,3,2013,84,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1313,2664,6,-1,-1,6,612,3,2013,2,2012,88,73,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1315,2821,30,33,24,87,612,3,2013,3,2012,80,60,'Scientifica',2017,95,0,0,'Cessato','Laureato',1,11
1316,4786,15,-1,-1,15,612,3,2013,1,2013,80,174,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1317,4374,33,18,21,72,612,3,2013,3,2013,87,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1318,120,48,45,54,147,612,3,2013,3,2013,92,300,'Scientifica',2016,102,0,0,'Cessato','Laureato',1,11
1319,3518,48,27,12,87,612,3,2013,3,2012,92,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1320,2853,15,-1,-1,15,612,3,2013,2,2007,77,11,'Scientifica',0,0,0,0,'Cessato','Decadenza',1,11
1322,1994,24,27,30,81,612,3,2013,3,2013,84,96,'Scientifica',0,0,0,1,'Attivo','Immatricolazione',1,11
1323,1452,15,-1,-1,15,612,3,2013,3,2013,94,58,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
1324,1897,36,33,30,99,612,3,2013,3,2013,74,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1327,314,6,24,6,36,612,3,2013,3,2013,75,273,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
1328,4962,9,21,12,42,612,3,2013,3,2012,72,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1330,2946,36,24,87,147,612,3,2013,3,2013,87,11,'Scientifica',2016,92,0,0,'Cessato','Laureato',1,11
1331,391,15,-1,15,30,612,3,2013,3,2013,80,290,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1332,2818,15,9,12,36,612,3,2013,3,2013,83,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1335,3672,30,15,30,75,612,3,2013,3,2012,61,169,'Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',1,12
1339,620,9,6,-1,15,612,3,2013,3,2012,64,15,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
1340,1289,9,-1,-1,9,612,3,2013,1,2012,76,60,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1345,812,42,27,66,135,612,3,2013,3,2013,86,220,'Scientifica',2016,95,0,0,'Cessato','Laureato',1,11
1348,4107,48,51,54,153,612,3,2014,3,2014,100,201,'Scientifica',2017,103,0,0,'Cessato','Laureato',1,11
1349,3923,54,57,69,180,612,3,2014,3,2014,100,229,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1350,3926,42,18,12,72,612,3,2014,3,2014,97,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1351,3946,54,57,69,180,612,3,2014,3,2014,100,35,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1352,1213,42,27,48,117,612,3,2014,3,2014,86,282,'Scientifica',2017,94,0,0,'Cessato','Laureato',1,11
1353,3661,54,51,48,153,612,3,2014,3,2014,100,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1355,671,9,15,24,48,612,3,2014,3,2014,81,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1356,614,36,6,45,87,612,3,2014,3,2014,90,305,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1357,2878,36,39,24,99,612,3,2014,3,2014,87,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1358,2483,15,27,45,87,612,3,2014,3,2014,63,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1359,4419,54,57,69,180,612,3,2014,3,2014,90,95,'Tecnico',2016,111,0,0,'Cessato','Laureato',0,13
1361,4775,36,27,36,99,612,3,2014,3,2014,95,274,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
1362,1363,48,57,75,180,612,3,2014,3,2014,95,7,'Scientifica',2016,107,0,0,'Cessato','Laureato',0,11
1363,3994,21,18,21,60,612,3,2014,3,2014,65,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1364,4898,48,63,69,180,612,3,2014,3,2014,100,82,'Scientifica',2016,105,0,0,'Cessato','Laureato',0,11
1365,4589,48,45,72,165,612,3,2014,3,2014,85,11,'Scientifica',2017,97,0,0,'Cessato','Laureato',1,11
1366,1186,54,57,69,180,612,3,2014,3,2014,96,119,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1367,4320,42,36,21,99,612,3,2014,3,2014,97,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1368,471,42,-1,24,66,612,3,2014,3,2014,100,267,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1369,1089,21,27,18,66,612,3,2014,3,2014,68,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1370,1233,42,51,87,180,612,3,2014,3,2014,90,295,'Scientifica',2016,98,0,0,'Cessato','Laureato',0,11
1371,1074,24,21,60,105,612,3,2014,3,2014,85,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1372,1347,6,-1,-1,6,612,3,2014,3,2014,93,207,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1373,3096,15,-1,-1,15,612,3,2014,2,2014,66,65,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
1374,3940,24,18,45,87,612,3,2014,3,2014,97,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1375,1308,48,45,48,141,612,3,2014,3,2014,100,81,'Scientifica',2017,102,0,0,'Cessato','Laureato',1,11
1376,2354,48,51,78,177,612,3,2014,3,2014,91,11,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
1378,4470,36,-1,12,48,612,3,2014,3,2014,78,147,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1379,796,42,45,66,153,612,3,2014,3,2014,94,228,'Scientifica',2017,99,0,0,'Cessato','Laureato',1,11
1380,843,6,-1,-1,6,612,3,2014,1,2014,65,175,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1382,1365,42,21,24,87,612,3,2014,3,2014,100,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1383,1993,30,33,30,93,612,3,2014,3,2014,83,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1384,3538,54,57,69,180,612,3,2014,3,2014,100,15,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1385,1155,30,27,30,87,612,3,2014,3,2014,80,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1386,1922,54,57,69,180,612,3,2014,3,2014,84,26,'Scientifica',2016,104,0,0,'Cessato','Laureato',0,11
1387,702,36,18,54,108,612,3,2014,3,2014,82,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1388,3510,42,21,-1,63,612,3,2014,2,2014,100,281,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1389,1327,15,-1,-1,15,612,3,2014,3,2014,88,95,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
1391,329,30,21,48,99,612,3,2014,3,2014,93,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1392,135,6,-1,-1,6,612,3,2014,1,2014,62,195,'Socio-Psico-Pedagogico',0,0,0,0,'Cessato','Decadenza',1,12
1393,907,36,36,18,90,612,3,2014,3,2014,64,270,'Scientifica',0,0,0,1,'Attivo','Immatricolazione',1,11
1394,3691,9,9,6,24,612,3,2014,3,2014,64,60,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1395,4663,54,57,69,180,612,3,2014,3,2014,100,300,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1396,852,54,57,69,180,612,3,2014,3,2014,86,254,'Scientifica',2016,101,0,0,'Cessato','Laureato',0,11
1397,3925,48,33,72,153,612,3,2014,3,2014,100,11,'Scientifica',2017,98,0,0,'Cessato','Laureato',1,11
1398,3717,48,33,60,141,612,3,2014,3,2014,97,26,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
1399,2231,15,30,18,63,612,3,2014,3,2014,89,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1401,1373,15,-1,-1,15,612,3,2014,3,2014,70,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1402,2794,42,6,48,96,612,3,2014,3,2014,68,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1403,3243,9,45,45,99,612,3,2014,3,2014,90,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1404,1314,36,-1,12,48,612,3,2014,3,2014,78,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1405,4379,48,45,84,177,612,3,2014,3,2014,90,300,'Scientifica',2017,108,0,0,'Cessato','Laureato',1,11
1406,4784,54,45,42,141,612,3,2014,3,2014,100,273,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
1407,2786,42,39,36,117,612,3,2014,3,2013,91,5,'Scientifica',2018,92,0,0,'Cessato','Laureato',1,11
1408,3751,48,57,75,180,612,3,2014,3,2014,75,295,'Scientifica',2016,103,0,0,'Cessato','Laureato',0,11
1409,1622,48,57,72,177,612,3,2014,3,2014,100,134,'Scientifica',2017,108,0,0,'Cessato','Laureato',1,11
1410,2089,42,51,54,147,612,3,2014,3,2014,73,243,'Scientifica',2017,93,0,0,'Cessato','Laureato',1,11
1411,1828,33,21,45,99,612,3,2014,3,2014,86,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1412,16,42,39,12,93,612,3,2014,3,2014,93,27,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1413,961,24,24,45,93,612,3,2014,3,2011,87,236,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1414,2844,33,21,51,105,612,3,2014,3,2014,85,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1415,4625,24,27,12,63,612,3,2014,3,2014,100,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1418,716,48,18,39,105,612,3,2014,3,2014,86,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1422,2957,42,33,66,141,612,3,2014,3,2014,82,7,'Scientifica',2017,106,0,0,'Cessato','Laureato',1,11
1423,1421,15,15,18,48,612,3,2014,3,2014,72,240,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1426,2268,15,33,24,72,612,3,2014,3,2014,87,220,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1427,4897,36,33,42,111,612,3,2014,3,2014,89,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1429,1348,54,57,69,180,612,3,2014,3,2014,100,295,'Scientifica',2016,107,0,0,'Cessato','Laureato',0,11
1430,3401,42,-1,18,60,612,3,2014,3,2014,80,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1431,501,36,39,48,123,612,3,2014,3,2014,79,175,'Scientifica',2017,96,0,0,'Cessato','Laureato',1,11
1432,3513,42,33,66,141,612,3,2014,3,2013,86,225,'Geometra',2017,101,0,0,'Cessato','Laureato',1,6
1433,2331,48,57,75,180,612,3,2014,3,2014,100,134,'Scientifica',2016,95,0,0,'Cessato','Laureato',0,11
1435,4199,15,33,45,93,612,3,2014,3,2014,94,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1436,611,36,39,48,123,612,3,2014,3,2014,100,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1437,227,36,-1,-1,36,612,3,2014,3,2013,83,49,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1438,3105,24,18,24,66,612,3,2014,3,2014,79,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1439,3431,21,9,24,54,612,3,2014,3,2014,82,73,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1441,1943,36,6,42,84,612,3,2014,3,2013,64,61,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
1442,1245,9,9,54,72,612,3,2014,3,2014,74,209,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1443,4227,24,12,-1,36,612,3,2014,3,2014,96,170,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1444,352,42,33,66,141,612,3,2014,3,2013,67,243,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
1445,1980,27,9,-1,36,612,3,2014,3,2013,88,220,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1446,865,27,6,33,66,612,3,2014,3,2014,96,144,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1447,3515,54,57,69,180,612,3,2014,3,2014,100,82,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1448,2233,54,51,75,180,612,3,2014,3,2014,100,254,'Scientifica',2016,105,0,0,'Cessato','Laureato',0,11
1449,645,36,33,12,81,612,3,2014,3,2013,96,4,'Geometra',0,0,0,0,'Cessato','Rinuncia',1,6
1450,2817,48,45,60,153,612,3,2014,3,2014,96,86,'Classica',2017,99,0,0,'Cessato','Laureato',1,5
1451,3094,15,12,6,33,612,3,2014,3,2012,81,209,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1452,2527,54,57,69,180,612,3,2014,3,2014,100,175,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1453,3308,42,-1,-1,42,612,3,2014,2,2014,82,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1455,1552,15,-1,-1,15,612,3,2014,1,2014,79,94,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1456,2740,24,36,63,123,612,3,2014,3,2013,84,11,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
1457,3725,30,12,6,48,612,3,2014,3,2014,96,134,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1458,676,27,-1,-1,27,612,3,2014,1,2012,89,95,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
1459,1793,30,6,6,42,612,3,2014,3,2012,68,117,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1461,4235,18,12,6,36,612,3,2014,3,2014,98,209,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1463,3550,27,30,60,117,612,3,2014,3,2013,72,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1464,1038,48,-1,-1,48,612,3,2014,2,2014,100,288,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1466,3413,36,9,54,99,612,3,2014,3,2013,94,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1467,381,15,-1,-1,15,612,3,2014,1,2014,88,246,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1469,1325,42,51,87,180,612,3,2014,3,2014,98,155,'Geometra',2016,104,0,0,'Cessato','Laureato',0,6
1470,3705,42,33,48,123,612,3,2014,3,2014,93,52,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
1471,1442,54,57,69,180,612,3,2014,3,2014,100,52,'Scientifica',2016,105,0,0,'Cessato','Laureato',0,11
1472,2731,36,6,18,60,612,3,2014,3,2014,84,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1473,4861,21,21,45,87,612,3,2014,3,2014,62,27,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1474,4077,6,-1,-1,6,612,3,2014,1,2013,90,301,'Tecnico',0,0,0,0,'Cessato','Decadenza',1,13
1475,3266,12,-1,-1,12,612,3,2014,3,2014,75,134,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1477,2188,48,27,78,153,612,3,2014,3,2014,100,246,'Scientifica',2017,104,0,0,'Cessato','Laureato',1,11
1478,2351,42,57,48,147,612,3,2014,3,2014,87,82,'Scientifica',2017,96,0,0,'Cessato','Laureato',1,11
1479,1189,30,24,33,87,612,3,2014,3,2014,100,145,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1480,2596,48,39,93,180,612,3,2014,3,2014,84,273,'Scientifica',2016,99,0,0,'Cessato','Laureato',0,11
1481,4986,15,39,30,84,612,3,2014,3,2014,81,282,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1482,327,24,27,30,81,612,3,2014,3,2014,85,94,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
1483,4524,36,15,6,57,612,3,2014,3,2014,92,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1484,4521,27,15,6,48,612,3,2014,3,2014,86,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1485,679,48,51,60,159,612,3,2014,3,2014,86,201,'Scientifica',2017,92,0,0,'Cessato','Laureato',1,11
1486,908,6,-1,-1,6,612,3,2014,1,2014,80,126,'Tecnico',0,0,0,0,'Cessato','Decadenza',1,13
1487,1515,15,18,9,42,612,3,2014,3,2014,62,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1488,3095,27,15,24,66,612,3,2014,3,2013,65,156,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
1489,1166,36,27,18,81,612,3,2014,3,2013,77,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1490,2479,42,51,48,141,612,3,2014,3,2013,74,95,'Tecnico',2017,98,0,0,'Cessato','Laureato',1,13
1491,2980,36,9,66,111,612,3,2014,3,2013,68,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1492,3972,9,-1,-1,9,612,3,2014,3,2014,95,26,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1494,4808,42,51,66,159,612,3,2014,3,2014,100,290,'Classica',2017,94,0,0,'Cessato','Laureato',1,5
1495,4582,48,15,-1,63,612,3,2014,3,2013,96,4,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
1496,2000,15,12,45,72,612,3,2014,3,2014,63,220,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1497,2742,42,45,93,180,612,3,2014,3,2014,94,35,'Scientifica',2016,101,0,0,'Cessato','Laureato',0,11
1498,2798,21,-1,-1,21,612,3,2014,1,2014,86,26,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1499,1831,42,27,24,93,612,3,2014,3,2014,84,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1501,2262,42,51,36,129,612,3,2014,3,2014,91,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1502,717,54,57,69,180,612,3,2014,3,2014,100,170,'Classica',2016,111,0,0,'Cessato','Laureato',0,5
1503,1775,30,57,48,135,612,3,2014,3,2014,83,48,'Classica',2017,95,0,0,'Cessato','Laureato',1,5
1504,2021,48,9,60,117,612,3,2013,3,2007,78,299,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
1506,3154,24,12,18,54,612,3,2014,3,2013,78,290,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1507,3304,42,6,45,93,612,3,2014,3,2014,89,226,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1508,3176,54,57,69,180,612,3,2014,3,2014,100,191,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
1509,3614,36,-1,42,78,612,3,2014,3,2014,65,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
1510,4,30,12,6,48,612,3,2014,3,2014,68,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1512,3019,36,27,78,141,612,3,2014,3,2014,81,58,'Classica',2017,102,0,0,'Cessato','Laureato',1,5
1513,4917,42,15,48,105,612,3,2014,3,2014,74,272,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1514,1303,30,12,-1,42,612,3,2014,3,2013,86,246,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
1516,194,36,6,-1,42,612,3,2014,3,2014,86,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1518,443,42,45,60,147,612,3,2014,3,2013,100,298,'Tecnico',2017,109,0,0,'Cessato','Laureato',1,13
1521,182,18,51,42,111,612,3,2014,3,2013,82,36,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
1522,3179,48,57,75,180,612,3,2014,3,2014,100,191,'Scientifica',2016,107,0,0,'Cessato','Laureato',0,11
1523,3099,9,12,-1,21,612,3,2014,3,2014,75,145,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
1524,311,36,33,42,111,612,3,2014,3,2014,90,190,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1526,2447,24,12,6,42,612,3,2014,3,2014,80,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1529,682,30,18,30,78,612,3,2014,3,2014,100,49,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1530,1731,6,-1,-1,6,612,3,2014,1,2013,73,298,'Nautico',0,0,0,0,'Cessato','Decadenza',1,9
1531,386,36,33,48,117,612,3,2014,3,2014,96,212,'Scientifica',2017,96,0,0,'Cessato','Laureato',1,11
1532,1180,42,-1,12,54,612,3,2014,3,2010,67,61,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
1534,1479,48,51,60,159,612,3,2014,3,2014,100,82,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
1535,2848,9,9,12,30,612,3,2014,3,2014,70,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1537,3970,15,9,-1,24,612,3,2014,3,2014,64,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1539,3920,48,33,84,165,612,3,2014,3,2014,82,11,'Scientifica',2017,103,0,0,'Cessato','Laureato',1,11
1542,4112,42,21,36,99,612,3,2014,3,2014,80,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1543,1578,24,-1,6,30,612,3,2014,3,2013,60,195,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
1544,353,21,39,33,93,612,3,2014,3,2014,70,147,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1546,370,36,24,33,93,612,3,2014,3,2014,83,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1547,47,36,-1,12,48,612,3,2014,3,2013,65,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1549,3060,42,51,36,129,612,3,2014,3,2014,85,190,'Scientifica',2018,102,0,0,'Cessato','Laureato',1,11
1551,3249,48,24,27,99,612,3,2014,3,2014,87,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1552,1727,42,27,54,123,612,3,2014,3,2013,76,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
1553,1200,21,-1,-1,21,612,3,2013,2,1988,48,128,'Geometra',0,0,0,0,'Cessato','Decadenza',1,6
1554,4250,9,-1,-1,9,612,3,2014,1,2014,97,191,'Scientifica',0,0,0,0,'Cessato','Decadenza',1,11
1555,4803,21,12,30,63,612,3,2013,3,2010,72,218,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
1558,942,6,-1,-1,6,612,3,2014,1,2008,69,304,'Linguistico',0,0,0,0,'Cessato','Decadenza',1,8
1559,4291,36,51,72,159,612,3,2014,3,2014,97,11,'Scientifica',2017,98,0,0,'Cessato','Laureato',1,11
1560,2340,30,33,42,105,612,3,2014,3,2013,80,157,'Tecnico',0,0,0,0,'Attivo','PASSAGGIO',1,13
1562,3516,18,9,36,63,612,3,2014,3,2013,84,167,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
1563,2889,21,42,42,105,612,3,2013,3,2011,78,179,'Tecnico',2017,93,0,0,'Cessato','Laureato',1,13
1565,3077,9,-1,-1,9,612,3,2014,2,2014,73,27,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1566,3412,54,57,69,180,612,3,2015,3,2015,100,11,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
1567,787,36,6,-1,42,612,3,2015,2,2015,100,11,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
1568,1073,54,45,81,180,612,3,2015,3,2015,89,96,'Socio-Psico-Pedagogico',2017,101,0,0,'Cessato','Laureato',0,12
1570,210,48,21,36,105,612,3,2015,3,2015,80,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1571,615,48,57,75,180,612,3,2015,3,2015,100,81,'Scientifica',2017,98,0,0,'Cessato','Laureato',0,11
1572,4659,33,9,-1,42,612,3,2015,3,2015,91,134,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
1573,2253,54,57,69,180,612,3,2015,3,2015,100,54,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
1574,296,42,57,81,180,612,3,2015,3,2015,80,300,'Scientifica',2017,100,0,0,'Cessato','Laureato',0,11
1575,4583,54,57,69,180,612,3,2015,3,2015,100,81,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
1576,4388,54,57,69,180,612,3,2015,3,2015,95,159,'Liceo-Europeo',2017,101,0,0,'Cessato','Laureato',0,7
1577,1859,54,57,69,180,612,3,2015,3,2015,100,11,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
1578,526,42,39,54,135,612,3,2015,3,2015,78,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1579,4458,9,9,6,24,612,3,2015,3,2014,75,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1580,4730,42,33,30,105,612,3,2015,3,2015,83,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1581,2437,54,57,69,180,612,3,2015,3,2015,100,300,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
1582,2067,48,45,66,159,612,3,2015,3,2015,82,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1583,509,54,57,69,180,612,3,2015,3,2015,89,195,'Scientifica',2017,109,0,0,'Cessato','Laureato',0,11
1584,1768,54,45,81,180,612,3,2015,3,2015,80,175,'Scientifica',2017,99,0,0,'Cessato','Laureato',0,11
1585,400,54,57,69,180,612,3,2015,3,2015,88,254,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
1587,4759,48,33,42,123,612,3,2015,3,2015,100,118,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1588,4660,33,-1,-1,33,612,3,2015,2,2015,68,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1589,3766,42,57,60,159,612,3,2015,3,2015,100,213,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
1590,859,54,57,69,180,612,3,2015,3,2015,86,11,'Scientifica',2017,109,0,0,'Cessato','Laureato',0,11
1591,2283,48,51,81,180,612,3,2015,3,2015,100,81,'Scientifica',2017,106,0,0,'Cessato','Laureato',0,11
1592,2966,54,57,69,180,612,3,2015,3,2015,100,35,'Scientifica',2017,101,0,0,'Cessato','Laureato',0,11
1594,4684,36,15,12,63,612,3,2015,3,2015,90,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
1595,3000,48,51,72,171,612,3,2015,3,2015,74,175,'Scientifica',2018,97,0,0,'Cessato','Laureato',1,11
