"Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC"
"[5423, 'A4742', 45, 18, 0, 63, '06226', 2, 2017, 2, 2012, 80, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5424, 'A4017', 24, 18, 0, 42, '06226', 2, 2017, 2, 2008, 97, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5425, 'A3003', 45, 0, 0, 45, '06226', 2, 2017, 2, 2008, 90, 'SAPM026017', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5427, 'A4138', 18, 18, 0, 36, '06226', 2, 2017, 2, 2011, 100, 'SAPS03601R', 'Linguistico', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5428, 'A4407', 30, 24, 0, 54, '06226', 2, 2017, 2, 2011, 94, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5429, 'A2459', 33, 30, 0, 63, '06226', 2, 2017, 2, 2014, 85, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5430, 'A1134', 30, 12, 0, 42, '06226', 2, 2017, 2, 2012, 82, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5431, 'A3193', 30, 18, 0, 48, '06226', 2, 2017, 2, 2014, 100, 'NAPS01301N', 'Scientifica', 0, 0, 1, 0, 'Attivo', 'Immatricolazione', 0]"
"[5432, 'A4959', 57, 6, 0, 63, '06226', 2, 2017, 2, 2014, 97, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5433, 'A375', 57, 6, 0, 63, '06226', 2, 2017, 2, 2014, 100, 'SAIS00100B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5434, 'A282', 33, 36, 0, 69, '06226', 2, 2017, 2, 2011, 80, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5435, 'A4590', 27, 36, 0, 63, '06226', 2, 2017, 2, 2014, 86, 'MTIS00400T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5436, 'A2661', 30, 0, 0, 30, '06226', 2, 2017, 2, 2012, 87, 'NAPM130008', 'Linguistico', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5437, 'A1339', 12, 18, 0, 30, '06226', 2, 2017, 2, 2011, 69, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5439, 'A3961', 36, 0, 0, 36, '06226', 2, 2018, 1, 2014, 100, 'CEPS010007', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5440, 'A160', 18, 0, 0, 18, '06226', 2, 2018, 1, 2011, 100, 'SAPM020007', 'Linguistico', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5441, 'A1964', 27, 0, 0, 27, '06226', 2, 2018, 1, 2014, 97, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5442, 'A1893', 42, 0, 0, 42, '06226', 2, 2018, 1, 2013, 95, 'SAPS04401Q', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5443, 'A2486', 9, 0, 0, 9, '06226', 2, 2018, 1, 2014, 92, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5444, 'A506', 48, 0, 0, 48, '06226', 2, 2018, 1, 2014, 100, 'SAIS00100B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5445, 'A4139', 42, 0, 0, 42, '06226', 2, 2018, 1, 2013, 90, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5446, 'A4243', 36, 0, 0, 36, '06226', 2, 2018, 1, 2014, 100, 'BNPS003014', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5447, 'A4156', 36, 0, 0, 36, '06226', 2, 2018, 1, 2014, 100, 'SAPS03601R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5448, 'A3983', 18, 0, 0, 18, '06226', 2, 2018, 1, 2013, 90, 'AVPC01401G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5449, 'A2564', 30, 0, 0, 30, '06226', 2, 2018, 1, 2014, 88, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5450, 'A3191', 27, 0, 0, 27, '06226', 2, 2018, 1, 2013, 97, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5451, 'A376', 24, 0, 0, 24, '06226', 2, 2018, 1, 2014, 98, 'CEPS010007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5452, 'A4398', 36, 0, 0, 36, '06226', 2, 2018, 1, 2012, 68, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5453, 'A511', 9, 0, 0, 9, '06226', 2, 2018, 1, 2014, 97, 'SAPC03000N', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5454, 'A104', 27, 0, 0, 27, '06226', 2, 2018, 1, 2008, 97, 'SAPC03000N', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5455, 'A768', 21, 0, 0, 21, '06226', 2, 2018, 1, 2013, 82, 'SAPS01000G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5456, 'A2560', 3, 0, 0, 3, '06226', 2, 2018, 1, 1990, 50, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5457, 'A4792', 42, 0, 0, 42, '06226', 2, 2018, 1, 2014, 100, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5458, 'A1581', 42, 0, 0, 42, '06226', 2, 2018, 1, 2014, 96, 'SAIS00100B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5459, 'A3774', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 100, 'SAPS120003', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5460, 'A902', 9, 0, 0, 9, '06226', 2, 2018, 1, 2014, 81, 'SATL04000N', 'GEOMETRA', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5461, 'A3390', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 95, 'SAPS10000T', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5462, 'A4294', 42, 0, 0, 42, '06226', 2, 2018, 1, 2014, 95, 'CEPS010007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5463, 'A2178', 30, 0, 0, 30, '06226', 2, 2018, 1, 2011, 81, 'SAPM026017', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5464, 'A931', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 100, 'CEPS010007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5465, 'A475', 0, 0, 0, 0, '06226', 2, 2018, 1, 2011, 80, 'NAIS013007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5466, 'A1027', 30, 0, 0, 30, '06226', 2, 2018, 1, 2013, 77, 'SAPSX00078', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5467, 'A4849', 30, 0, 0, 30, '06226', 2, 2018, 1, 2014, 94, 'SAPSX00078', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5468, 'A2815', 18, 0, 0, 18, '06226', 2, 2018, 1, 2015, 90, 'AVPM040007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5469, 'A4355', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 100, 'AVTF01050T', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5470, 'A1841', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 98, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5471, 'A3829', 36, 0, 0, 36, '06226', 2, 2018, 1, 2014, 100, 'SAPS120003', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5472, 'A3069', 30, 0, 0, 30, '06226', 2, 2018, 1, 2014, 88, 'SAPS01000G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5473, 'A3782', 24, 0, 0, 24, '06226', 2, 2018, 1, 2015, 86, 'SAIS00100B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5474, 'A3758', 18, 0, 0, 18, '06226', 2, 2018, 1, 2013, 73, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5475, 'A1560', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 100, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5476, 'A2366', 12, 0, 0, 12, '06226', 2, 2018, 1, 2011, 93, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5477, 'A469', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 100, 'CEPS14000X', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5478, 'A350', 18, 0, 0, 18, '06226', 2, 2018, 1, 2015, 94, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5479, 'A4230', 30, 0, 0, 30, '06226', 2, 2018, 1, 2013, 75, 'SAIS00100B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5480, 'A2502', 9, 0, 0, 9, '06226', 2, 2018, 1, 2011, 95, 'SAPC12000X', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5481, 'A3180', 36, 0, 0, 36, '06226', 2, 2018, 1, 2012, 88, 'NAPS03901T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5482, 'A3511', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 96, 'SAPS120003', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5483, 'A3899', 18, 0, 0, 18, '06226', 2, 2018, 1, 2014, 94, 'SAPSX00078', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5484, 'A4628', 24, 0, 0, 24, '06226', 2, 2018, 1, 2015, 98, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5485, 'A1891', 21, 0, 0, 21, '06226', 2, 2018, 1, 2014, 100, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5486, 'A3378', 12, 0, 0, 12, '06226', 2, 2018, 1, 2012, 73, 'SAPS02401E', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5487, 'A1677', 0, 0, 0, 0, '06226', 2, 2018, 1, 2013, 84, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5488, 'A4787', 42, 0, 0, 42, '06226', 2, 2018, 1, 2012, 88, 'SATF06000P', 'ITIS-Informatica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5489, 'A4212', 15, 0, 0, 15, '06226', 2, 2018, 1, 2010, 87, 'SAPS01000G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5490, 'A4264', 36, 0, 0, 36, '06226', 2, 2018, 1, 2012, 76, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5491, 'A378', 24, 0, 0, 24, '06226', 2, 2018, 1, 2008, 80, 'SAPC040008', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5492, 'A565', 0, 0, 0, 0, '06226', 2, 2018, 1, 2009, 70, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5493, 'A3477', 15, 0, 0, 15, '06226', 2, 2018, 1, 2012, 87, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5495, 'A4463', 18, 0, 0, 18, '06226', 2, 2018, 1, 2014, 95, 'SAPC10000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5496, 'A3695', 24, 0, 0, 24, '06226', 2, 2018, 1, 2015, 91, 'CEPM010008', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5497, 'A4734', 30, 0, 0, 30, '06226', 2, 2018, 1, 2014, 98, 'NAPS12000L', 'Socio-Psico-Pedagogico', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5498, 'A382', 6, 0, 0, 6, '06226', 2, 2018, 1, 2015, 80, 'NAPS12001N', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5499, 'A2950', 33, 0, 0, 33, '06226', 2, 2018, 1, 2013, 74, 'PZPS020002', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5500, 'A2705', 24, 0, 0, 24, '06226', 2, 2018, 1, 2012, 87, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5501, 'A2537', 36, 0, 0, 36, '06226', 2, 2018, 1, 2015, 86, 'SAIS02600Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5502, 'A728', 33, 0, 0, 33, '06226', 2, 2018, 1, 2014, 94, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5503, 'A3163', 33, 0, 0, 33, '06226', 2, 2018, 1, 2014, 94, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5504, 'A493', 27, 0, 0, 27, '06226', 2, 2018, 1, 2011, 90, 'SATF03000V', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5505, 'A3261', 30, 0, 0, 30, '06226', 2, 2018, 1, 2014, 90, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5506, 'A2516', 24, 0, 0, 24, '06226', 2, 2018, 1, 2015, 100, 'PZPS040007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5507, 'A1207', 24, 0, 0, 24, '06226', 2, 2018, 1, 2015, 100, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5508, 'A3708', 21, 0, 0, 21, '06226', 2, 2018, 1, 2015, 100, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5509, 'A3476', 0, 0, 0, 0, '06226', 2, 2018, 1, 2012, 68, 'PZPS00101N', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5510, 'A4748', 9, 0, 0, 9, '06226', 2, 2018, 1, 2013, 98, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5511, 'A377', 21, 0, 0, 21, '06226', 2, 2018, 1, 2013, 80, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5512, 'A1695', 0, 0, 0, 0, '06226', 2, 2018, 1, 2012, 83, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5513, 'A563', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 80, 'SAPS01000G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5514, 'A2608', 30, 0, 0, 30, '06226', 2, 2018, 1, 2013, 85, 'SATL04000N', 'GEOMETRA', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5515, 'A2450', 30, 0, 0, 30, '06226', 2, 2018, 1, 2015, 64, 'AVPS02701R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5516, 'A934', 0, 0, 0, 0, '06226', 2, 2018, 1, 2013, 73, 'AVPS03000G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5517, 'A940', 24, 0, 0, 24, '06226', 2, 2018, 1, 2015, 77, 'NAPS200019', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5520, 'A963', 0, 0, 0, 0, '06226', 2, 2018, 1, 2013, 78, 'SAPS120003', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5521, 'A2179', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 83, 'AVPC02000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5522, 'A3789', 0, 0, 0, 0, '06226', 2, 2018, 1, 2013, 75, 'SAPS120003', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5523, 'A4702', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 80, 'SAPS05701T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5524, 'A1163', 15, 0, 0, 15, '06226', 2, 2018, 1, 2013, 89, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5525, 'A691', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 100, 'CEPS010007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5526, 'A672', 9, 0, 0, 9, '06226', 2, 2018, 1, 2013, 77, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5527, 'A3606', 0, 0, 0, 0, '06226', 2, 2018, 1, 2013, 94, 'AVPC00101D', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5528, 'A1550', 0, 0, 0, 0, '06226', 2, 2018, 1, 0, 0, '?', '?', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5529, 'A2146', 0, 0, 0, 0, '06226', 2, 2018, 1, 2013, 96, 'SAPS01000G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5530, 'A890', 9, 0, 0, 9, '06226', 2, 2018, 1, 2002, 80, 'SAPC00101P', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5531, 'A1733', 9, 0, 0, 9, '06226', 2, 2018, 1, 2012, 64, 'NAPS12000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5532, 'A3157', 0, 0, 0, 0, '06226', 2, 2018, 1, 2014, 100, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[5539, 'A2165', 48, 58, 18, 124, '06228', 2, 2011, 2, 2008, 0, '?', 'ESTERO', 2013, 102, 1, 0, 'Cessato', 'Laureato', 1]"
"[5541, 'A4648', 33, 27, 12, 72, '06228', 2, 2011, 2, 2002, 0, '?', 'ESTERO', 0, 0, 0, 0, 'Cessato', 'Rinuncia', 3]"
"[5543, 'A3167', 36, 66, 18, 120, '06228', 2, 2011, 2, 2004, 98, 'SAPS020006', 'Scientifica', 2013, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5544, 'A2453', 39, 67, 18, 124, '06228', 2, 2011, 2, 2005, 0, '?', 'ESTERO', 2013, 105, 1, 0, 'Cessato', 'Laureato', 1]"
"[5545, 'A308', 51, 51, 18, 120, '06228', 2, 2011, 2, 2004, 89, 'SAPS11000C', 'Scientifica', 2013, 107, 0, 0, 'Cessato', 'Laureato', 1]"
"[5546, 'A4152', 33, 90, 0, 123, '06228', 2, 2011, 2, 2007, 100, 'CZPC030008', 'Classica', 2012, 111, 1, 0, 'Cessato', 'Laureato', 0]"
"[5547, 'A4176', 66, 71, 0, 137, '06228', 2, 2011, 2, 2007, 0, '?', 'ESTERO', 2012, 109, 1, 0, 'Cessato', 'Laureato', 0]"
"[5548, 'A1222', 48, 54, 18, 120, '06228', 2, 2011, 2, 2008, 100, 'SAPS09000C', 'Scientifica', 2013, 110, 1, 0, 'Cessato', 'Laureato', 1]"
"[5549, 'A831', 30, 24, 30, 84, '06228', 2, 2011, 2, 2006, 100, 'NAPC02000L', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 3]"
"[5552, 'A3274', 30, 36, 18, 84, '06228', 2, 2012, 2, 2007, 100, 'SAPS09000C', 'Scientifica', 2017, 110, 0, 0, 'Cessato', 'Laureato', 4]"
"[5553, 'A483', 48, 72, 0, 120, '06228', 2, 2012, 2, 2007, 95, 'SAPM050003', 'Linguistico', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5555, 'A4854', 36, 33, 51, 120, '06228', 2, 2012, 2, 2007, 92, 'SAPS020006', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5556, 'A4084', 24, 3, 6, 33, '06228', 2, 2012, 2, 2007, 100, 'SAPS03601R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 4]"
"[5557, 'A2647', 54, 66, 0, 120, '06228', 2, 2012, 2, 2009, 100, 'SATF06000P', 'Tecnici-Industriali', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5558, 'A664', 54, 66, 0, 120, '06228', 2, 2012, 2, 2009, 93, 'AVPS06000B', 'Scientifica', 2013, 111, 1, 0, 'Cessato', 'Laureato', 0]"
"[5559, 'A543', 54, 66, 0, 120, '06228', 2, 2012, 2, 2009, 95, 'SATF04401T', 'ITIS-Informatica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5560, 'A3265', 45, 57, 18, 120, '06228', 2, 2012, 2, 2009, 100, 'SAPS09000C', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5561, 'A1647', 27, 48, 45, 120, '06228', 2, 2012, 2, 2008, 83, 'SAPS18000P', 'Scientifica', 2014, 111, 1, 1, 'Cessato', 'Laureato', 1]"
"[5562, 'A2287', 15, 69, 36, 120, '06228', 2, 2012, 2, 2008, 75, 'SAPC00101P', 'Scientifica', 2014, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5563, 'A2055', 30, 72, 18, 120, '06228', 2, 2012, 2, 2007, 84, 'SAPS18000P', 'Scientifica', 2014, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5565, 'A1262', 48, 54, 18, 120, '06228', 2, 2013, 2, 2007, 96, 'AVPM040007', 'Scientifica', 2015, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[5569, 'A752', 24, 12, 6, 42, '06228', 2, 2013, 2, 2004, 70, 'NARH07000E', 'Alberghiere', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 4]"
"[5570, 'A274', 24, 36, 42, 102, '06228', 2, 2013, 2, 2008, 100, 'SAPS020006', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5571, 'A3719', 30, 60, 30, 120, '06228', 2, 2013, 2, 2009, 96, 'SAPS027012', 'Scientifica', 2015, 111, 1, 1, 'Cessato', 'Laureato', 1]"
"[5572, 'A1770', 48, 54, 18, 120, '06228', 2, 2013, 2, 2008, 91, 'SAPS18000P', 'Scientifica', 2015, 105, 0, 0, 'Cessato', 'Laureato', 1]"
"[5574, 'A435', 36, 48, 36, 120, '06228', 2, 2013, 2, 2009, 98, 'SAPS18000P', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5575, 'A3272', 42, 60, 18, 120, '06228', 2, 2013, 2, 2009, 100, 'SAPS18000P', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5576, 'A1767', 60, 60, 0, 120, '06228', 2, 2013, 2, 2010, 98, 'SAPS18000P', 'Scientifica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5577, 'A3763', 36, 54, 30, 120, '06228', 2, 2013, 2, 2010, 100, 'AVPS03000G', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5583, 'A3529', 60, 60, 0, 120, '06228', 2, 2014, 2, 2010, 100, 'VVPC020008', 'Classica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 0]"
"[5584, 'A4514', 51, 54, 0, 105, '06228', 2, 2014, 2, 2005, 91, 'SAPS01000G', 'Scientifica', 2015, 109, 0, 0, 'Cessato', 'Laureato', 0]"
"[5585, 'A127', 33, 21, 24, 78, '06228', 2, 2014, 2, 2009, 87, 'SAPS027012', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 3]"
"[5587, 'A762', 36, 36, 48, 120, '06228', 2, 2014, 2, 2007, 100, 'SAPS03000R', 'Scientifica', 2016, 110, 1, 1, 'Cessato', 'Laureato', 1]"
"[5588, 'A2879', 30, 36, 36, 102, '06228', 2, 2014, 2, 2004, 100, 'SAPS03000R', 'Scientifica', 2017, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[5589, 'A804', 54, 18, 48, 120, '06228', 2, 2014, 2, 2006, 100, 'CEPS00101D', 'Scientifica', 2016, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[5590, 'A2812', 42, 42, 51, 135, '06228', 2, 2014, 2, 2011, 100, 'SAPS04401Q', 'Scientifica', 2016, 111, 1, 0, 'Cessato', 'Laureato', 1]"
"[5591, 'A2382', 27, 39, 54, 120, '06228', 2, 2014, 2, 2010, 100, 'SATF09000E', 'ITIS-Informatica', 2016, 107, 0, 0, 'Cessato', 'Laureato', 1]"
"[5592, 'A2419', 24, 24, 64, 112, '06228', 2, 2014, 2, 2010, 93, 'AVPC05000N', 'Classica', 2017, 111, 1, 1, 'Cessato', 'Laureato', 2]"
"[5593, 'A1543', 60, 66, 0, 126, '06228', 2, 2015, 2, 2010, 82, 'SAPS170004', 'Scientifica', 2016, 111, 0, 1, 'Cessato', 'Laureato', 0]"
"[5594, 'A1776', 48, 54, 18, 120, '06228', 2, 2015, 2, 2007, 82, 'SAPS04000B', 'Scientifica', 2017, 111, 0, 0, 'Cessato', 'Laureato', 1]"
