Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC,CLASSE
9780,'Aug',14,-1,-1,23,'06126',3,2018,1,2017,77,'PZPC01901Q','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9780,'Aug',17,-1,-1,23,'06126',3,2018,1,2017,77,'PZPC01901Q','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9780,'Aug',29,-1,-1,23,'06126',3,2018,1,2017,77,'PZPC01901Q','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9780,'Aug',32,-1,-1,23,'06126',3,2018,1,2017,77,'PZPC01901Q','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9781,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,97,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9781,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,97,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9781,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,97,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9781,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,97,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9782,'Aug',11,-1,-1,20,'06126',3,2018,1,2018,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9782,'Aug',14,-1,-1,20,'06126',3,2018,1,2018,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9782,'Aug',26,-1,-1,20,'06126',3,2018,1,2018,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9782,'Aug',29,-1,-1,20,'06126',3,2018,1,2018,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9783,'Aug',23,-1,-1,32,'06126',3,2018,1,2018,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9783,'Aug',26,-1,-1,32,'06126',3,2018,1,2018,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9783,'Aug',38,-1,-1,32,'06126',3,2018,1,2018,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9783,'Aug',41,-1,-1,32,'06126',3,2018,1,2018,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9784,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,98,'SAPM01000L','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9784,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,98,'SAPM01000L','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9784,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,98,'SAPM01000L','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9784,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,98,'SAPM01000L','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9785,'Aug',14,-1,-1,23,'06126',3,2018,1,2017,70,'AVPS06002D','Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,1
9785,'Aug',17,-1,-1,23,'06126',3,2018,1,2017,70,'AVPS06002D','Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,1
9785,'Aug',29,-1,-1,23,'06126',3,2018,1,2017,70,'AVPS06002D','Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,1
9785,'Aug',32,-1,-1,23,'06126',3,2018,1,2017,70,'AVPS06002D','Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,1
9786,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,78,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9786,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,78,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9786,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,78,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9786,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,78,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9787,'Aug',26,-1,-1,8,'06126',3,2018,1,2018,80,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9787,'Aug',29,-1,-1,8,'06126',3,2018,1,2018,80,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9787,'Aug',41,-1,-1,8,'06126',3,2018,1,2018,80,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9787,'Aug',44,-1,-1,8,'06126',3,2018,1,2018,80,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9788,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,86,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9788,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,86,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9788,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,86,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9788,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,86,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9789,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9789,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9789,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9789,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9790,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,85,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9790,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,85,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9790,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,85,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9790,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,85,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9791,'Aug',11,-1,-1,20,'06126',3,2018,1,2017,79,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9791,'Aug',14,-1,-1,20,'06126',3,2018,1,2017,79,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9791,'Aug',26,-1,-1,20,'06126',3,2018,1,2017,79,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9791,'Aug',29,-1,-1,20,'06126',3,2018,1,2017,79,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9793,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9793,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9793,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9793,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9794,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9794,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9794,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9794,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9795,'Aug',15,-1,-1,24,'06126',3,2018,1,2017,68,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9795,'Aug',18,-1,-1,24,'06126',3,2018,1,2017,68,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9795,'Aug',30,-1,-1,24,'06126',3,2018,1,2017,68,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9795,'Aug',33,-1,-1,24,'06126',3,2018,1,2017,68,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9796,'Aug',23,-1,-1,32,'06126',3,2018,1,2018,91,'CEPS010018','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9796,'Aug',26,-1,-1,32,'06126',3,2018,1,2018,91,'CEPS010018','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9796,'Aug',38,-1,-1,32,'06126',3,2018,1,2018,91,'CEPS010018','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9796,'Aug',41,-1,-1,32,'06126',3,2018,1,2018,91,'CEPS010018','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9797,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,74,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9797,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,74,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9797,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,74,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9797,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,74,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9798,'Aug',11,-1,-1,20,'06126',3,2018,1,2018,88,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9798,'Aug',14,-1,-1,20,'06126',3,2018,1,2018,88,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9798,'Aug',26,-1,-1,20,'06126',3,2018,1,2018,88,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9798,'Aug',29,-1,-1,20,'06126',3,2018,1,2018,88,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9800,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS06101D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9800,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS06101D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9800,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS06101D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9800,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS06101D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9801,'Aug',2,-1,-1,11,'06126',3,2018,1,2018,84,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9801,'Aug',5,-1,-1,11,'06126',3,2018,1,2018,84,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9801,'Aug',17,-1,-1,11,'06126',3,2018,1,2018,84,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9801,'Aug',20,-1,-1,11,'06126',3,2018,1,2018,84,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9802,'Aug',23,-1,-1,32,'06126',3,2018,1,2018,95,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9802,'Aug',26,-1,-1,32,'06126',3,2018,1,2018,95,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9802,'Aug',38,-1,-1,32,'06126',3,2018,1,2018,95,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9802,'Aug',41,-1,-1,32,'06126',3,2018,1,2018,95,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9803,'Aug',3,-1,-1,12,'06126',3,2018,1,2017,71,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9803,'Aug',6,-1,-1,12,'06126',3,2018,1,2017,71,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9803,'Aug',18,-1,-1,12,'06126',3,2018,1,2017,71,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9803,'Aug',21,-1,-1,12,'06126',3,2018,1,2017,71,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9804,'Aug',23,-1,-1,32,'06126',3,2018,1,2017,92,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9804,'Aug',26,-1,-1,32,'06126',3,2018,1,2017,92,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9804,'Aug',38,-1,-1,32,'06126',3,2018,1,2017,92,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9804,'Aug',41,-1,-1,32,'06126',3,2018,1,2017,92,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9805,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9805,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9805,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9805,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,100,'SAPS09000C','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9806,'Aug',14,-1,-1,23,'06126',3,2018,1,2016,88,'SAPM050003','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9806,'Aug',17,-1,-1,23,'06126',3,2018,1,2016,88,'SAPM050003','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9806,'Aug',29,-1,-1,23,'06126',3,2018,1,2016,88,'SAPM050003','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9806,'Aug',32,-1,-1,23,'06126',3,2018,1,2016,88,'SAPM050003','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9807,'Aug',17,-1,-1,26,'06126',3,2018,1,2017,81,'AVTD01401E','Ragioneria',0,0,0,0,'Attivo','Immatricolazione',0,1
9807,'Aug',20,-1,-1,26,'06126',3,2018,1,2017,81,'AVTD01401E','Ragioneria',0,0,0,0,'Attivo','Immatricolazione',0,1
9807,'Aug',32,-1,-1,26,'06126',3,2018,1,2017,81,'AVTD01401E','Ragioneria',0,0,0,0,'Attivo','Immatricolazione',0,1
9807,'Aug',35,-1,-1,26,'06126',3,2018,1,2017,81,'AVTD01401E','Ragioneria',0,0,0,0,'Attivo','Immatricolazione',0,1
9808,'Aug',17,-1,-1,26,'06126',3,2018,1,2017,89,'SAPM020007','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9808,'Aug',20,-1,-1,26,'06126',3,2018,1,2017,89,'SAPM020007','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9808,'Aug',32,-1,-1,26,'06126',3,2018,1,2017,89,'SAPM020007','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9808,'Aug',35,-1,-1,26,'06126',3,2018,1,2017,89,'SAPM020007','Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,1
9809,'Aug',14,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9809,'Aug',17,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9809,'Aug',29,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9809,'Aug',32,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9810,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9810,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9810,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9810,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,100,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9811,'Aug',2,-1,-1,11,'06126',3,2018,1,2018,88,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9811,'Aug',5,-1,-1,11,'06126',3,2018,1,2018,88,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9811,'Aug',17,-1,-1,11,'06126',3,2018,1,2018,88,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9811,'Aug',20,-1,-1,11,'06126',3,2018,1,2018,88,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9812,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,73,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9812,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,73,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9812,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,73,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9812,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,73,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9813,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,98,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9813,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,98,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9813,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,98,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9813,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,98,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9814,'Aug',14,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9814,'Aug',17,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9814,'Aug',29,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9814,'Aug',32,-1,-1,23,'06126',3,2018,1,2018,76,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9815,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01901L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9815,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01901L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9815,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01901L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9815,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01901L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9816,'Aug',3,-1,-1,12,'06126',3,2018,1,2018,97,'CSPS20000D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9816,'Aug',6,-1,-1,12,'06126',3,2018,1,2018,97,'CSPS20000D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9816,'Aug',18,-1,-1,12,'06126',3,2018,1,2018,97,'CSPS20000D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9816,'Aug',21,-1,-1,12,'06126',3,2018,1,2018,97,'CSPS20000D','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9818,'Aug',26,-1,-1,35,'06126',3,2018,1,2017,95,'SAPS05701T','Linguistico',0,0,0,0,'Attivo','Immatricolazione',0,1
9818,'Aug',29,-1,-1,35,'06126',3,2018,1,2017,95,'SAPS05701T','Linguistico',0,0,0,0,'Attivo','Immatricolazione',0,1
9818,'Aug',41,-1,-1,35,'06126',3,2018,1,2017,95,'SAPS05701T','Linguistico',0,0,0,0,'Attivo','Immatricolazione',0,1
9818,'Aug',44,-1,-1,35,'06126',3,2018,1,2017,95,'SAPS05701T','Linguistico',0,0,0,0,'Attivo','Immatricolazione',0,1
9819,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,75,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9819,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,75,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9819,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,75,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9819,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,75,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9820,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,98,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9820,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,98,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9820,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,98,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9820,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,98,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9821,'Aug',2,-1,-1,11,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9821,'Aug',5,-1,-1,11,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9821,'Aug',17,-1,-1,11,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9821,'Aug',20,-1,-1,11,'06126',3,2018,1,2018,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9822,'Aug',15,-1,-1,24,'06126',3,2018,1,2018,60,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9822,'Aug',18,-1,-1,24,'06126',3,2018,1,2018,60,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9822,'Aug',30,-1,-1,24,'06126',3,2018,1,2018,60,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9822,'Aug',33,-1,-1,24,'06126',3,2018,1,2018,60,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9823,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,75,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9823,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,75,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9823,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,75,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9823,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,75,'AVPS12000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9824,'Aug',20,-1,-1,29,'06126',3,2018,1,2018,84,'SAPS04000B','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9824,'Aug',23,-1,-1,29,'06126',3,2018,1,2018,84,'SAPS04000B','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9824,'Aug',35,-1,-1,29,'06126',3,2018,1,2018,84,'SAPS04000B','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9824,'Aug',38,-1,-1,29,'06126',3,2018,1,2018,84,'SAPS04000B','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
9825,'Aug',20,-1,-1,29,'06126',3,2018,1,2018,100,'CEPS110004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9825,'Aug',23,-1,-1,29,'06126',3,2018,1,2018,100,'CEPS110004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9825,'Aug',35,-1,-1,29,'06126',3,2018,1,2018,100,'CEPS110004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9825,'Aug',38,-1,-1,29,'06126',3,2018,1,2018,100,'CEPS110004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9826,'Aug',26,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9826,'Aug',29,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9826,'Aug',41,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9826,'Aug',44,-1,-1,35,'06126',3,2018,1,2018,100,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9827,'Aug',17,-1,-1,26,'06126',3,2018,1,2018,90,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9827,'Aug',20,-1,-1,26,'06126',3,2018,1,2018,90,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9827,'Aug',32,-1,-1,26,'06126',3,2018,1,2018,90,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9827,'Aug',35,-1,-1,26,'06126',3,2018,1,2018,90,'SAPS11000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9828,'Aug',23,-1,-1,32,'06126',3,2018,1,2018,84,'SAPS10000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
9828,'Aug',26,-1,-1,32,'06126',3,2018,1,2018,84,'SAPS10000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
